district_id,state,district_name,latitude,longitude,date,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases
4703510,TN,Rhea County School District,35.6005900,-084.9495484,,,,,
4703540,TN,Richard City Special School District,35.0005260,-085.7360435,,,,,
4703590,TN,Roane County School District,35.8308410,-084.5499473,,,,,
4703600,TN,Robertson County School District,36.5275092,-086.8693538,,,,,
4703660,TN,Rogersville City Schools,36.4082600,-083.0041838,,,,,
4703690,TN,Rutherford County School District,35.8098920,-086.3612468,,,,,
4703720,TN,Scott County School District,36.4352340,-084.5035200,,,,,
4703750,TN,Sequatchie County School District,35.3723358,-085.4100820,,,,,
4703780,TN,Sevier County School District,35.7953454,-083.5184957,,,,,
4703870,TN,Smith County School District,36.2532006,-085.9564507,,,,,
4703900,TN,South Carroll Special School District,35.8696963,-088.3517977,,,,,
4703960,TN,Stewart County School District,36.4942735,-087.8560759,,,,,
4703990,TN,Sullivan County School District,36.5158585,-082.2666127,,,,,
4704020,TN,Sumner County School District,36.4734430,-086.4597975,,,,,
4704050,TN,Sweetwater City School District,35.6030282,-084.4437669,,,,,
4704080,TN,Tipton County School District,35.5002588,-089.7668030,,,,,
4704100,TN,Trenton Special School District,35.9567516,-088.9461748,,,,,
4704170,TN,Trousdale County School District,36.3930297,-086.1566909,,,,,
4704200,TN,Tullahoma City School District,35.3733112,-086.2182773,,,,,
4704230,TN,Unicoi County School District,36.1001287,-082.4182181,,,,,
4704260,TN,Union City School District,36.4256717,-089.0460533,,,,,
4704290,TN,Union County School District,36.2841401,-083.8360878,,,,,
4704320,TN,Van Buren County School District,35.6992335,-085.4584092,,,,,
4704350,TN,Warren County School District,35.6782498,-085.7773428,,,,,
4704380,TN,Washington County School District,36.2820493,-082.5237126,,,,,
4704440,TN,Wayne County School District,35.2428473,-087.8198433,,,,,
4704470,TN,Weakley County School District,36.3035963,-088.7211938,,,,,
4704490,TN,West Carroll Special District,35.9400103,-088.6195995,,,,,
4704500,TN,White County School District,35.9270486,-085.4557854,,,,,
4704530,TN,Williamson County School District,35.8948075,-086.8980679,,,,,
4704550,TN,Wilson County School District,36.1495270,-086.2912423,,,,,
4747001,TN,Anderson County School District in Clinton,36.0973382,-084.1289452,,,,,
4747002,TN,Arlington Community Schools in Lakeland (9-12),35.2663405,-089.7348602,,,,,
4747029,TN,Cocke County School District in Newport,35.9616157,-083.1975949,,,,,
4747031,TN,Coffee County School District in Manchester,35.4618515,-086.0832363,,,,,
4747033,TN,Crockett County School District in Alamo,35.7929159,-089.1002796,,,,,
4747034,TN,Crockett County School District in Bells,35.7162903,-089.0699617,,,,,
4747073,TN,Hawkins County School District in Rogersville,36.4082600,-083.0041838,,,,,
4747077,TN,Henderson County School District in Lexington,35.6640192,-088.4572488,,,,,
4747079,TN,Henry County School District in Paris,36.2984916,-088.3247053,,,,,
4747107,TN,McMinn County School District in Athens,35.4577436,-084.6037526,,,,,
4747108,TN,McMinn County School District in Etowah,35.3381413,-084.5281996,,,,,
4747123,TN,Monroe County School District in Sweetwater,35.6030282,-084.4437669,,,,,
4747143,TN,Rhea County School District in Dayton,35.4914794,-085.0123225,,,,,
4747149,TN,Rutherford County School District in Murfreesboro,35.8480936,-086.4088119,,,,,
4747187,TN,Williamson County School District in Franklin,35.9262759,-086.8548995,,,,,
4747189,TN,Wilson County School District in Lebanon,36.2141551,-086.3144271,,,,,
4799997,TN,School District Not Defined,35.2739968,-090.1673030,,,,,
4800001,TX,Crosbyton Consolidated Independent School District,33.5661903,-101.1450909,,,,,
4800002,TX,Spur Independent School District,33.5380165,-100.8382818,,,,,
4800003,TX,Rocksprings Independent School District,30.0469641,-100.3681372,,,,,
4800005,TX,Blackwell Consolidated Independent School District,32.2288554,-100.2961248,,,,,
4800006,TX,Aspermont Independent School District,33.2001456,-100.2640732,,,,,
4800007,TX,Panther Creek Consolidated Independent School District,31.7113034,-099.5910686,,,,,
4800008,TX,Dripping Springs Independent School District,30.2065520,-098.1014837,,,,,
4800009,TX,Wimberley Independent School District,30.0200671,-098.1201485,,,,,
4800010,TX,Hays Consolidated Independent School District,30.0410688,-097.8816563,,,,,
4800011,TX,Alvarado Independent School District,32.4188786,-097.2100820,,,,,
4800012,TX,Chisum Independent School District,33.6248675,-095.8530388,,,,,
4807350,TX,College Station Independent School District,30.5444316,-096.2879469,,,,,
4807380,TX,Abbott Independent School District,31.8888592,-097.0999282,,,,,
4807410,TX,Abernathy Independent School District,33.8652960,-101.8929231,,,,,
4807440,TX,Abilene Independent School District,32.4755737,-099.7539612,,,,,
4807470,TX,Academy Independent School District,30.9689896,-097.3293621,,,,,
4807500,TX,Adrian Independent School District,35.2428753,-102.8066786,,,,,
4807530,TX,Agua Dulce Independent School District,27.7783394,-097.9255475,,,,,
4807590,TX,Alamo Heights Independent School District,29.4942745,-098.4677469,,,,,
4807650,TX,Alba-Golden Independent School District,32.7774702,-095.6058520,,,,,
4807680,TX,Albany Independent School District,32.7821535,-099.3239136,,,,,
4807710,TX,Aldine Independent School District,29.9439287,-095.3767681,,,,,
4807780,TX,Aledo Independent School District,32.6823921,-097.6266188,,,,,
4807800,TX,Alice Independent School District,27.8282705,-098.1211800,,,,,
4807830,TX,Alief Independent School District,29.7045064,-095.6080614,,,,,
4807890,TX,Allen Independent School District,33.1087535,-096.6707303,,,,,
4807950,TX,Alpine Independent School District,30.0291557,-103.5694441,,,,,
4807980,TX,Alto Independent School District,31.6495633,-095.0833493,,,,,
4808090,TX,Alvin Independent School District,29.4002747,-095.3132021,,,,,
4808100,TX,Alvord Independent School District,33.3798458,-097.7011651,,,,,
4808130,TX,Amarillo Independent School District,35.2065513,-101.8492306,,,,,
4808160,TX,Amherst Independent School District,34.0612013,-102.3655340,,,,,
4808190,TX,Anahuac Independent School District,29.6896580,-094.6341140,,,,,
4808230,TX,Anderson-Shiro Consolidated Independent School District,30.5658506,-095.9689625,,,,,
4808280,TX,Andrews Independent School District,32.3122581,-102.6402058,,,,,
4808310,TX,Angleton Independent School District,29.1715994,-095.5950032,,,,,
4808340,TX,Anna Independent School District,33.3555000,-096.5163128,,,,,
4808400,TX,Anson Independent School District,32.7365109,-099.9133052,,,,,
4808430,TX,Anthony Independent School District,31.9867309,-106.5986342,,,,,
4808460,TX,Anton Independent School District,33.7922835,-102.1555137,,,,,
4808490,TX,Apple Springs Independent School District,31.2705295,-094.9791189,,,,,
4808520,TX,Aquilla Independent School District,31.8380791,-097.2495405,,,,,
4808550,TX,Aransas County Independent School District,28.0796638,-096.9758090,,,,,
4808580,TX,Aransas Pass Independent School District,27.9149271,-097.1411814,,,,,
4808610,TX,Archer City Independent School District,33.5986100,-098.6064501,,,,,
4808670,TX,Argyle Independent School District,33.0979318,-097.1759808,,,,,
4808700,TX,Arlington Independent School District,32.7168560,-097.1055333,,,,,
4808730,TX,Arp Independent School District,32.2675400,-095.0777145,,,,,
4808870,TX,Athens Independent School District,32.2198653,-095.8294768,,,,,
4808880,TX,Atlanta Independent School District,33.1109893,-094.2438679,,,,,
4808910,TX,Aubrey Independent School District,33.2795026,-096.9820360,,,,,
4808940,TX,Austin Independent School District,30.2496273,-098.0008967,,,,,
4809000,TX,Austwell-Tivoli Independent School District,28.4028412,-096.9701647,,,,,
4809030,TX,Avalon Independent School District,32.2246467,-096.7881360,,,,,
4809060,TX,Avery Independent School District,33.5748865,-094.7956895,,,,,
4809090,TX,Avinger Independent School District,32.9115435,-094.5392722,,,,,
4809150,TX,Axtell Independent School District,31.6610473,-096.9551289,,,,,
4809200,TX,Azle Independent School District,32.8844415,-097.5653637,,,,,
4809280,TX,Baird Independent School District,32.3597273,-099.3064790,,,,,
4809300,TX,Ballinger Independent School District,31.7427418,-099.9518988,,,,,
4809330,TX,Balmorhea Independent School District,31.1138386,-103.8626249,,,,,
4809360,TX,Bandera Independent School District,29.6970902,-099.0410901,,,,,
4809390,TX,Bangs Independent School District,31.7869682,-099.1311731,,,,,
4809410,TX,Banquete Independent School District,27.8527139,-097.8086451,,,,,
4809450,TX,Barbers Hill Independent School District,29.7231354,-094.8580137,,,,,
4809540,TX,Bartlett Independent School District,30.8010938,-097.4131076,,,,,
4809570,TX,Bastrop Independent School District,30.1047690,-097.3700226,,,,,
4809630,TX,Bay City Independent School District,28.9390882,-095.9581458,,,,,
4809670,TX,Beaumont Independent School District,30.0484436,-094.1448613,,,,,
4809690,TX,Beckville Independent School District,32.2493183,-094.4532201,,,,,
4809720,TX,Beeville Independent School District,28.4270428,-097.6847383,,,,,
4809750,TX,Bellevue Independent School District,33.6417472,-098.0431406,,,,,
4809780,TX,Bells Independent School District,33.6463375,-096.4376244,,,,,
4809810,TX,Bellville Independent School District,29.9764199,-096.3409315,,,,,
4809860,TX,Belton Independent School District,31.1206194,-097.5185359,,,,,
4809870,TX,Ben Bolt-Palito Blanco Independent School District,27.5784695,-098.1215247,,,,,
4809980,TX,Benjamin Independent School District,33.6356815,-099.7370532,,,,,
4810140,TX,Big Sandy Independent School District,32.6074011,-095.1247231,,,,,
4810170,TX,Big Sandy Independent School District,30.5971535,-094.6524154,,,,,
4810200,TX,Big Spring Independent School District,32.3441948,-101.5049229,,,,,
4810230,TX,Birdville Independent School District,32.8366131,-097.2369074,,,,,
4810260,TX,Bishop Consolidated Independent School District,27.6619499,-097.8399927,,,,,
4810320,TX,Blanco Independent School District,30.0500090,-098.4668890,,,,,
4810350,TX,Bland Independent School District,33.1951630,-096.2634065,,,,,
4810380,TX,Blanket Independent School District,31.8275197,-098.8025228,,,,,
4810440,TX,Bloomburg Independent School District,33.1636547,-094.0703240,,,,,
4810470,TX,Blooming Grove Independent School District,32.0917042,-096.6542513,,,,,
4810500,TX,Bloomington Independent School District,28.6889934,-096.8059744,,,,,
4810590,TX,Blue Ridge Independent School District,33.3017359,-096.3969850,,,,,
4810620,TX,Bluff Dale Independent School District,32.3275598,-098.0478325,,,,,
4810650,TX,Blum Independent School District,32.1228701,-097.3886992,,,,,
4810710,TX,Boerne Independent School District,29.8265102,-098.6639030,,,,,
4810740,TX,Boles Independent School District,32.9547108,-096.1008097,,,,,
4810780,TX,Boling Independent School District,29.2742587,-095.9548694,,,,,
4810800,TX,Bonham Independent School District,33.5631058,-096.1690892,,,,,
4810830,TX,Booker Independent School District,36.2605366,-100.4943240,,,,,
4810860,TX,Borden County Independent School District,32.7385899,-101.4391990,,,,,
4810890,TX,Borger Independent School District,35.6586454,-101.4397014,,,,,
4810910,TX,Bosqueville Independent School District,31.6230705,-097.1871877,,,,,
4810950,TX,Bovina Independent School District,34.5619101,-102.9032876,,,,,
4810990,TX,Bowie Independent School District,33.5219106,-097.8432891,,,,,
4811010,TX,Boyd Independent School District,33.0725929,-097.5796332,,,,,
4811040,TX,Boys Ranch Independent School District,35.5350890,-102.2520692,,,,,
4811070,TX,Brackett Independent School District,29.3470865,-100.4177003,,,,,
4811110,TX,Brady Independent School District,31.1368814,-099.4535983,,,,,
4811190,TX,Brazosport Independent School District,28.9752013,-095.3239246,,,,,
4811220,TX,Breckenridge Independent School District,32.7360198,-098.8257079,,,,,
4811250,TX,Bremond Independent School District,31.1452221,-096.6360151,,,,,
4811280,TX,Brenham Independent School District,30.2147688,-096.3347713,,,,,
4811310,TX,Bridge City Independent School District,30.0144395,-093.8282431,,,,,
4811340,TX,Bridgeport Independent School District,33.1579781,-097.8169432,,,,,
4811400,TX,Fort Elliott Consolidated Independent School District,35.5719831,-100.2691019,,,,,
4811430,TX,Broaddus Independent School District,31.3098255,-094.2138140,,,,,
4811460,TX,Brock Independent School District,32.6496343,-097.9346954,,,,,
4811490,TX,Bronte Independent School District,31.8640081,-100.2975367,,,,,
4811520,TX,Brookeland Independent School District,31.1404539,-093.9584608,,,,,
4811550,TX,Brookesmith Independent School District,31.5460613,-099.0756639,,,,,
4811580,TX,Brooks County Independent School District,27.0349936,-098.2152756,,,,,
4811610,TX,Brownfield Independent School District,33.2220018,-102.4005488,,,,,
4811640,TX,Brownsboro Independent School District,32.2693300,-095.5937721,,,,,
4811680,TX,Brownsville Independent School District,25.9355631,-097.4861580,,,,,
4811700,TX,Brownwood Independent School District,31.6701232,-098.9712688,,,,,
4811730,TX,Bruceville-Eddy Independent School District,31.2926954,-097.2372396,,,,,
4811790,TX,Bryan Independent School District,30.7424668,-096.3306153,,,,,
4811820,TX,Bryson Independent School District,33.1713056,-098.3655847,,,,,
4811850,TX,Buckholts Independent School District,30.8794171,-097.1397645,,,,,
4811910,TX,Buena Vista Independent School District,31.0764586,-102.6497323,,,,,
4811990,TX,Buffalo Independent School District,31.4575792,-095.9825883,,,,,
4812060,TX,Bullard Independent School District,32.1185172,-095.3692974,,,,,
4812090,TX,Buna Independent School District,30.4133013,-093.9837679,,,,,
4812120,TX,Burkburnett Independent School District,34.0469302,-098.5491843,,,,,
4812150,TX,Burkeville Independent School District,31.0476580,-093.7064004,,,,,
4812180,TX,Burleson Independent School District,32.5278246,-097.2964051,,,,,
4812220,TX,Burnet Consolidated Independent School District,30.8347524,-098.2040117,,,,,
4812240,TX,Burton Independent School District,30.2129310,-096.6069772,,,,,
4812360,TX,Bynum Independent School District,31.9915369,-096.9786992,,,,,
4812390,TX,Caddo Mills Independent School District,33.0524158,-096.2001911,,,,,
4812420,TX,Calallen Independent School District,27.8600569,-097.6513451,,,,,
4812460,TX,Caldwell Independent School District,30.5415089,-096.7111824,,,,,
4812480,TX,Calhoun County Independent School District,28.4417191,-096.5795739,,,,,
4812510,TX,Callisburg Independent School District,33.6458799,-097.0053940,,,,,
4812540,TX,Calvert Independent School District,30.9911202,-096.6687821,,,,,
4812640,TX,Cameron Independent School District,30.8911291,-096.9076015,,,,,
4812660,TX,Campbell Independent School District,33.1385890,-095.9406415,,,,,
4812700,TX,Canadian Independent School District,35.8594651,-100.2810083,,,,,
4812750,TX,Canton Independent School District,32.5025127,-095.9215086,,,,,
4812780,TX,Canutillo Independent School District,31.9491385,-106.5282472,,,,,
4812810,TX,Canyon Independent School District,34.9761533,-101.9113416,,,,,
4812870,TX,Carlisle Independent School District,32.0963854,-094.9741887,,,,,
4812990,TX,Carrizo Springs Consolidated Independent School District,28.4235871,-099.7658713,,,,,
4813020,TX,Carroll Independent School District,32.9520655,-097.1477862,,,,,
4813050,TX,Carrollton-Farmers Branch Independent School District,32.9441755,-096.9116198,,,,,
4813110,TX,Carthage Independent School District,32.1384956,-094.2741560,,,,,
4813170,TX,Castleberry Independent School District,32.7794525,-097.3968626,,,,,
4813200,TX,Cayuga Independent School District,31.9080784,-095.8885962,,,,,
4813230,TX,Cedar Hill Independent School District,32.5848142,-096.9723118,,,,,
4813260,TX,Celeste Independent School District,33.2846876,-096.2002171,,,,,
4813290,TX,Celina Independent School District,33.3388989,-096.7529773,,,,,
4813320,TX,Center Independent School District,31.7619645,-094.1990394,,,,,
4813350,TX,Center Point Independent School District,29.9128147,-099.0399266,,,,,
4813380,TX,Centerville Independent School District,31.1373613,-094.9732830,,,,,
4813410,TX,Centerville Independent School District,31.2434940,-095.8622344,,,,,
4813440,TX,Central Heights Independent School District,31.7652088,-094.6810752,,,,,
4813500,TX,Central Independent School District,31.4337664,-094.8475532,,,,,
4813530,TX,Lumberton Independent School District,30.2267877,-094.1888507,,,,,
4813590,TX,Channelview Independent School District,29.7930230,-095.1144823,,,,,
4813620,TX,Channing Independent School District,35.6729485,-102.6554935,,,,,
4813650,TX,Chapel Hill Independent School District,32.3570308,-095.1338659,,,,,
4813680,TX,Chapel Hill Independent School District,33.0911834,-094.8823362,,,,,
4813710,TX,Charlotte Independent School District,28.8130966,-098.7261146,,,,,
4813740,TX,Cherokee Independent School District,30.9822613,-098.7793286,,,,,
4813770,TX,Chester Independent School District,30.9570777,-094.5976508,,,,,
4813800,TX,Chico Independent School District,33.3262694,-097.8291648,,,,,
4813860,TX,Childress Independent School District,34.4393318,-100.2154794,,,,,
4813890,TX,Chillicothe Independent School District,34.2662312,-099.4797389,,,,,
4813920,TX,Chilton Independent School District,31.3065303,-097.0656534,,,,,
4813960,TX,China Spring Independent School District,31.6674476,-097.2908241,,,,,
4813980,TX,Chireno Independent School District,31.5164796,-094.3775649,,,,,
4814010,TX,Christoval Independent School District,31.2005484,-100.5393974,,,,,
4814070,TX,Cisco Independent School District,32.3639577,-099.0175092,,,,,
4814130,TX,City View Independent School District,33.9455863,-098.5653587,,,,,
4814160,TX,Clarendon Independent School District,34.8777228,-100.9541713,,,,,
4814190,TX,Clarksville Independent School District,33.6292843,-095.0015742,,,,,
4814250,TX,Claude Independent School District,34.9511749,-101.3773314,,,,,
4814280,TX,Clear Creek Independent School District,29.5466529,-095.1039350,,,,,
4814310,TX,Cleburne Independent School District,32.3124398,-097.4660939,,,,,
4814370,TX,Cleveland Independent School District,30.2810619,-095.0959935,,,,,
4814400,TX,Clifton Independent School District,31.7883717,-097.5547163,,,,,
4814430,TX,Clint Independent School District,31.7756674,-106.1031743,,,,,
4814450,TX,Clyde Consolidated Independent School District,32.5280895,-099.7150544,,,,,
4814490,TX,Coahoma Independent School District,32.3388234,-101.2847167,,,,,
4814520,TX,Coldspring-Oakhurst Consolidated Independent School District,30.6441231,-095.2159316,,,,,
4814550,TX,Coleman Independent School District,31.9558857,-099.4506778,,,,,
4814580,TX,Collinsville Independent School District,33.5526565,-096.8665522,,,,,
4814600,TX,Colmesneil Independent School District,30.9405169,-094.3536398,,,,,
4814640,TX,Colorado Independent School District,32.3018298,-100.8797778,,,,,
4814670,TX,Columbia-Brazoria Independent School District,29.1453838,-095.6628612,,,,,
4814700,TX,Columbus Independent School District,29.7458198,-096.5173579,,,,,
4814730,TX,Comal Independent School District,29.8052027,-098.2872895,,,,,
4814760,TX,Comanche Independent School District,31.8806979,-098.5665081,,,,,
4814790,TX,Comfort Independent School District,29.9868809,-098.8673480,,,,,
4814820,TX,Commerce Independent School District,33.2614716,-095.9406295,,,,,
4814850,TX,Community Independent School District,33.0458186,-096.3785971,,,,,
4814880,TX,Como-Pickton Consolidated Independent School District,33.0508922,-095.4197900,,,,,
4814920,TX,Comstock Independent School District,29.9938667,-101.2775487,,,,,
4814970,TX,Connally Independent School District,31.6507598,-097.1310496,,,,,
4815000,TX,Conroe Independent School District,30.2506045,-095.4021484,,,,,
4815120,TX,Coolidge Independent School District,31.7181648,-096.7182551,,,,,
4815150,TX,Cooper Independent School District,33.3792631,-095.6534198,,,,,
4815180,TX,Lubbock-Cooper Independent School District,33.4544869,-101.8487990,,,,,
4815210,TX,Coppell Independent School District,32.9504769,-096.9880667,,,,,
4815240,TX,Copperas Cove Independent School District,31.1472564,-097.9213164,,,,,
4815270,TX,Corpus Christi Independent School District,27.7928459,-097.3853902,,,,,
4815300,TX,Corrigan-Camden Independent School District,30.9896643,-094.8329933,,,,,
4815330,TX,Corsicana Independent School District,32.0410877,-096.4507274,,,,,
4815360,TX,Cotton Center Independent School District,33.9871092,-102.0019020,,,,,
4815400,TX,Cotulla Independent School District,28.3229811,-099.0885249,,,,,
4815420,TX,Coupland Independent School District,30.4497040,-097.3634631,,,,,
4815480,TX,Covington Independent School District,32.1544513,-097.2800943,,,,,
4815510,TX,Crandall Independent School District,32.5986706,-096.4509277,,,,,
4815540,TX,Crane Independent School District,31.4227965,-102.4877739,,,,,
4815570,TX,Cranfills Gap Independent School District,31.7690646,-097.8044439,,,,,
4815600,TX,Crawford Independent School District,31.5298624,-097.4986417,,,,,
4815690,TX,Crockett County Consolidated Common School District,30.7175316,-101.4042113,,,,,
4815720,TX,Crockett Independent School District,31.2848906,-095.4906250,,,,,
4815750,TX,Crosby Independent School District,29.9203745,-095.0474510,,,,,
4815810,TX,Cross Plains Independent School District,32.1463828,-099.2012506,,,,,
4815840,TX,Cross Roads Independent School District,32.0772146,-095.9553337,,,,,
4815870,TX,Crowell Independent School District,33.9249877,-099.8053878,,,,,
4815910,TX,Crowley Independent School District,32.5959101,-097.4078715,,,,,
4815930,TX,Crystal City Independent School District,28.7413122,-099.7458087,,,,,
4815960,TX,Cuero Independent School District,29.1377628,-097.2820466,,,,,
4815990,TX,Culberson County-Allamoore Independent School District,31.3717009,-104.6318749,,,,,
4816020,TX,Cumby Independent School District,33.1494621,-095.8140856,,,,,
4816080,TX,Cushing Independent School District,31.7792489,-094.8478912,,,,,
4816110,TX,Cypress-Fairbanks Independent School District,29.9232994,-095.6403960,,,,,
4816140,TX,D'Hanis Independent School District,29.3342187,-099.3441397,,,,,
4816180,TX,Daingerfield-Lone Star Independent School District,33.0223250,-094.7427732,,,,,
4816200,TX,Dalhart Independent School District,36.1212330,-102.5495428,,,,,
4816230,TX,Dallas Independent School District,32.7359525,-096.7425077,,,,,
4816260,TX,Damon Independent School District,29.2573279,-095.7267579,,,,,
4816290,TX,Danbury Independent School District,29.2150165,-095.3349791,,,,,
4816320,TX,Darrouzett Independent School District,36.3344227,-100.3430512,,,,,
4816350,TX,Dawson Independent School District,32.9254586,-102.1139125,,,,,
4816380,TX,Dawson Independent School District,31.9096648,-096.6471645,,,,,
4816410,TX,Dayton Independent School District,30.0344937,-094.9164976,,,,,
4816440,TX,De Leon Independent School District,32.1236660,-098.5774224,,,,,
4816500,TX,Decatur Independent School District,33.2376303,-097.5392241,,,,,
4816530,TX,Deer Park Independent School District,29.7153880,-095.1102534,,,,,
4816570,TX,De Kalb Independent School District,33.5272069,-094.6422434,,,,,
4816620,TX,Del Valle Independent School District,30.1673525,-097.6404360,,,,,
4816650,TX,Dell City Independent School District,31.8693961,-105.1789960,,,,,
4816710,TX,Denison Independent School District,33.7558642,-096.5376445,,,,,
4816740,TX,Denton Independent School District,33.2141060,-097.0937275,,,,,
4816770,TX,Denver City Independent School District,33.0014919,-102.9501748,,,,,
4816860,TX,DeSoto Independent School District,32.5823688,-096.8622558,,,,,
4816890,TX,Detroit Independent School District,33.7810121,-095.2427279,,,,,
4816920,TX,Devers Independent School District,29.9752770,-094.5232353,,,,,
4816950,TX,Devine Independent School District,29.1287850,-098.9336593,,,,,
4816980,TX,Dew Independent School District,31.5911638,-096.0935697,,,,,
4817010,TX,Deweyville Independent School District,30.3721326,-093.8058216,,,,,
4817040,TX,Diboll Independent School District,31.1748608,-094.7388521,,,,,
4817070,TX,Dickinson Independent School District,29.4642960,-094.9919613,,,,,
4817100,TX,Dilley Independent School District,28.6963001,-099.2530066,,,,,
4817130,TX,Dime Box Independent School District,30.3219940,-096.8340741,,,,,
4817160,TX,Dimmitt Independent School District,34.5786596,-102.3364794,,,,,
4817190,TX,Divide Independent School District,30.0951146,-099.6282112,,,,,
4817280,TX,Dodd City Independent School District,33.5969511,-096.0719295,,,,,
4817390,TX,Donna Independent School District,26.1442455,-098.0741143,,,,,
4817400,TX,Doss Consolidated Common School District,30.4651627,-099.1562250,,,,,
4817460,TX,Douglass Independent School District,31.6239772,-094.8650107,,,,,
4817550,TX,Driscoll Independent School District,27.6779703,-097.9341631,,,,,
4817580,TX,Dublin Independent School District,32.0351901,-098.3144732,,,,,
4817610,TX,Dumas Independent School District,35.8091840,-101.9232658,,,,,
4817640,TX,Duncanville Independent School District,32.6564922,-096.9284213,,,,,
4817700,TX,Eagle Mountain-Saginaw Independent School District,32.9005780,-097.4165153,,,,,
4817730,TX,Eagle Pass Independent School District,28.7297873,-100.3166780,,,,,
4817760,TX,Eanes Independent School District,30.3064749,-097.8346934,,,,,
4817790,TX,Early Independent School District,31.7583970,-098.9069068,,,,,
4817830,TX,East Bernard Independent School District,29.5116454,-096.1741682,,,,,
4817850,TX,East Central Independent School District,29.3636403,-098.3043781,,,,,
4817880,TX,East Chambers Independent School District,29.7516267,-094.4207155,,,,,
4817960,TX,Eastland Independent School District,32.3572158,-098.8202123,,,,,
4818000,TX,Ector County Independent School District,31.8653008,-102.5425068,,,,,
4818030,TX,Ector Independent School District,33.5920396,-096.2780933,,,,,
4818060,TX,Edcouch-Elsa Independent School District,26.2829173,-097.9664150,,,,,
4818070,TX,Eden Consolidated Independent School District,31.2461609,-099.8959677,,,,,
4818120,TX,Edgewood Independent School District,32.6933877,-095.8649374,,,,,
4818150,TX,Edgewood Independent School District,29.4110086,-098.5731858,,,,,
4818180,TX,Edinburg Consolidated Independent School District,26.5591580,-098.1941613,,,,,
4818210,TX,Edna Independent School District,29.0640671,-096.7159535,,,,,
4818280,TX,El Campo Independent School District,29.2480396,-096.2965394,,,,,
4818300,TX,El Paso Independent School District,31.8670793,-106.4119182,,,,,
4818330,TX,Electra Independent School District,34.0121584,-098.8640415,,,,,
4818360,TX,Elgin Independent School District,30.3318717,-097.3846259,,,,,
4818390,TX,Elkhart Independent School District,31.6047038,-095.6220292,,,,,
4818480,TX,Elysian Fields Independent School District,32.3721406,-094.1599697,,,,,
4818540,TX,Ennis Independent School District,32.3224605,-096.5714420,,,,,
4818600,TX,Era Independent School District,33.5127860,-097.3355517,,,,,
4818660,TX,Etoile Independent School District,31.3540952,-094.3876805,,,,,
4818690,TX,Eula Independent School District,32.4022328,-099.6001769,,,,,
4818720,TX,Eustace Independent School District,32.3010287,-096.0099335,,,,,
4818750,TX,Evadale Independent School District,30.3168083,-094.0738146,,,,,
4818780,TX,Evant Independent School District,31.4435084,-098.1007120,,,,,
4818810,TX,Everman Independent School District,32.6255026,-097.2834176,,,,,
4818840,TX,Excelsior Independent School District,31.6962222,-094.3450563,,,,,
4818890,TX,Ezzell Independent School District,29.1873682,-096.9039930,,,,,
4818900,TX,Fabens Independent School District,31.5136977,-106.1371882,,,,,
4818940,TX,Fairfield Independent School District,31.8027771,-096.1165568,,,,,
4819020,TX,Falls City Independent School District,28.9796858,-098.0098185,,,,,
4819050,TX,Fannindel Independent School District,33.4306488,-095.8907501,,,,,
4819080,TX,Farmersville Independent School District,33.1738263,-096.3823557,,,,,
4819110,TX,Farwell Independent School District,34.3668811,-102.9540351,,,,,
4819140,TX,Fayetteville Independent School District,29.9358525,-096.6850318,,,,,
4819170,TX,Ferris Independent School District,32.5113542,-096.6334007,,,,,
4819280,TX,Flatonia Independent School District,29.7823610,-097.1385599,,,,,
4819320,TX,Florence Independent School District,30.8504801,-097.7768903,,,,,
4819350,TX,Floresville Independent School District,29.1655497,-098.1981342,,,,,
4819380,TX,Flour Bluff Independent School District,27.6592628,-097.2508205,,,,,
4819440,TX,Floydada Independent School District,34.0147239,-101.2523446,,,,,
4819500,TX,Follett Independent School District,36.3597713,-100.1572162,,,,,
4819530,TX,Forestburg Independent School District,33.5468681,-097.5842363,,,,,
4819560,TX,Forney Independent School District,32.7362590,-096.4467585,,,,,
4819620,TX,Forsan Independent School District,32.1622422,-101.3662118,,,,,
4819650,TX,Fort Bend Independent School District,29.5766924,-095.5806751,,,,,
4819700,TX,Fort Worth Independent School District,32.7166484,-097.3738979,,,,,
4819740,TX,Franklin Independent School District,31.0562086,-096.4187682,,,,,
4819770,TX,Frankston Independent School District,32.0266413,-095.5258006,,,,,
4819820,TX,Freer Independent School District,27.8917554,-098.6241861,,,,,
4819830,TX,Frenship Independent School District,33.5261831,-102.0184133,,,,,
4819840,TX,Fredericksburg Independent School District,30.3075164,-098.8363072,,,,,
4819950,TX,Friendswood Independent School District,29.5027403,-095.2071109,,,,,
4819980,TX,Friona Independent School District,34.6390071,-102.7216611,,,,,
4820010,TX,Frisco Independent School District,33.1504831,-096.8104427,,,,,
4820040,TX,Frost Independent School District,32.0386874,-096.8079316,,,,,
4820070,TX,Fruitvale Independent School District,32.6902949,-095.7899320,,,,,
4820100,TX,Fort Davis Independent School District,30.7653239,-103.8841467,,,,,
4820130,TX,Fort Hancock Independent School District,31.6207477,-105.7000063,,,,,
4820160,TX,Fort Sam Houston Independent School District,29.4602142,-098.4356036,,,,,
4820190,TX,Fort Stockton Independent School District,30.6767205,-102.9240439,,,,,
4820220,TX,Gainesville Independent School District,33.6204046,-097.1259145,,,,,
